Order_ID,Product_ID,Product_Name,Category,Supplier_Name,Warehouse_Location,Order_Date,Shipment_Date,Delivery_Date,Shipping_Mode,Customer_Region,Order_Quantity,Unit_Cost,Unit_Price,Total_Cost,Shipping_Cost,Inventory_Level,Lead_Time_Days,Order_Status,Delivery_Status
10009,P125,Office Chair,Automotive ,NextGen Supplies,USA Warehouse,29-05-2024,,,Truck,South America,465,180.08,227.92 USD,83737.2,1854.11,615,12,Cancelled,Late
10145,P252,Jeans,Food,Prime Wholesale,Germany Warehouse,23-02-2024,27-02-2024,12-03-2024,Express, north america,146,211.24,270.73 USD,30841.04,886.73,825,15,Returned,Late
10043,P410,Dining Table,electronics,Vertex Distributors,USA warehouse,20-01-2024,27-01-2024,29-01-2024,Truck,North America,490,245.82,362.32,120451.8,1674.97,771,6,Cancelled,Late
10465,P331,Brake Pads,Electronics ,Global Tech Ltd,Brazil Hub,26-07-2023,31-07-2023,04-08-2023,Air,North America,209,210.63,$304.01,44021.67,1802.75,25,17,Cancelled,On-Time
10440,P213,Jeans,Automotive ,Global Tech Ltd,USA Warehouse,02-03-2024,06-03-2024,08-03-2024,Truck,Europe,33,473.69,786.94,15631.77,1087.65,188,18,Returned,Late
10137,P107,Smartphone,electronics,NextGen Supplies,Germany Warehouse,24-09-2023,29-09-2023,13-10-2023,Sea,Asia,345,398.02,$581.98,137316.9,493.77,311,4,Returned,On-Time
10302,P426,Engine Oil,Furniture,Global Tech Ltd,Brazil Hub,29-07-2023,05-08-2023,10-08-2023,Express,North America,106,260.25,504.16 USD,27586.5,859.24,36,17,Returned,On-Time
10207,P170,Headphones,apparel,Delta Exporters,USA warehouse,24-09-2023,27-09-2023,10-10-2023,Air, north america,66,383.97,$435.62,25342.02,537.3,784,-1,Returned,Late
10430,P495,Frozen Pizza,Electronics ,Prime Wholesale,USA Warehouse,15-10-2024,18-10-2024,31-10-2024,Truck,Europe,309,242.61,$421.59,74966.49,1056.32,384,2,Delayed,Late
10491,P969,Headphones,electronics,Orion Manufacturing,USA Warehouse,09-30-2024,01-10-2024,15-10-2024,Air,Asia,97,360.56,720.08 USD,34974.32,557,572,7,Delayed,On-Time
10252,P746,Headphones,Furniture,Global Tech Ltd,India DC,10-22-2023,,,Express,Asia,301,124.92,183.9,37600.92,1790.14,451,15,Delayed,Late
10308,P338,Frozen Pizza,Food,Vertex Distributors, China Hub,16-09-2023,21-09-2023,06-10-2023,Express,EUROPE,161,256.35,474.1 USD,41272.35,762.53,661,19,Cancelled,Late
10395,P203,Jacket,Automotive,Orion Manufacturing,Germany Warehouse,02-05-2023,,,Express,EUROPE,105,163.83,214.14 USD,17202.15,60.55,646,17,Delayed,Late
10000,P315,Jacket,electronics,Alpha Traders,Germany Warehouse,02-09-2023,16-02-2023,22-02-2023,Express,EUROPE,80,41.85,57.26,3348,319.12,576,3,Returned,Late
10112,P915,Engine Oil,Electronics ,Orion Manufacturing,USA warehouse,27-11-2024,02-12-2024,15-12-2024,Express, north america,487,461.59,$588.98,224794.33,6.4,100,19,Returned,Late
10168,P546,Smartphone,apparel,NextGen Supplies,Germany Warehouse,21-09-2023,,,Sea, north america,242,35.54,55.55,8600.68,1633.09,728,16,Delayed,Late
10459,P924,Chocolate,Automotive,Global Tech Ltd, China Hub,06-18-2024,23-06-2024,04-07-2024,Express, north america,339,203.21,291.36 USD,68888.19,823.63,899,18,Returned,Late
10496,P685,Chocolate,Automotive ,Prime Wholesale, China Hub,01-06-2023,08-01-2023,23-01-2023,Truck,Asia,305,334.61,509.89,102056.05,690.02,-25,-3,Shipped,Late
10331,P219,Frozen Pizza,apparel,Alpha Traders,USA warehouse,13-11-2024,,,Express,EUROPE,280,94.6,151.86 USD,26488,844.44,128,19,Shipped,Late
10104,P421,Brake Pads,Electronics ,Delta Exporters,India DC,01-14-2024,16-01-2024,26-01-2024,Express,North America,169,85,133.88,14365,53.5,498,9,Returned,On-Time
10167,P578,Office Chair,Food,Orion Manufacturing,China Hub,18-12-2023,23-12-2023,03-01-2024,Air,South America,78,170.22,223.55 USD,13277.16,1911.17,252,12,Returned,Late
10128,P977,Jeans,electronics,Orion Manufacturing,Germany Warehouse,07-25-2023,27-07-2023,09-08-2023,Express, north america,29,115.38,127.83 USD,3346.02,1990.15,785,12,Delayed,Late
10164,P725,Car Battery,electronics,Delta Exporters,USA warehouse,31-01-2024,06-02-2024,18-02-2024,Air, north america,145,134.94,237.98,19566.3,1062.61,882,2,Returned,Late
10147,P965,Brake Pads,apparel,Delta Exporters,USA warehouse,05-29-2023,30-05-2023,08-06-2023,Air,Europe,146,68.05,128.99,9935.3,1692.04,398,15,Shipped,On-Time
10095,P636,LED TV,Electronics ,Prime Wholesale, China Hub,17-11-2023,22-11-2023,07-12-2023,Sea,South America,323,280.46,541.46,90588.58,1116.75,979,9,Cancelled,Late
10304,P683,Sofa,Automotive,Alpha Traders,Brazil Hub,09-06-2024,09-09-2024,20-09-2024,Express,Europe,41,402.96,$456.74,16521.36,1746.02,878,-2,Cancelled,Late
10348,P775,Sofa,Electronics,Vertex Distributors,Brazil Hub,08-06-2023,13-06-2023,17-06-2023,Express,EUROPE,454,14.68,22.21,6664.72,976.82,180,4,Returned,Late
10485,P412,LED TV,Food,Global Tech Ltd,USA warehouse,09-08-2023,14-08-2023,21-08-2023,Sea,Europe,416,141.99,190.31,59067.84,857.95,956,3,Returned,Late
10314,P972,Dining Table,apparel,Global Tech Ltd,USA warehouse,24-01-2023,27-01-2023,01-02-2023,Sea,North America,398,75.95,129.46 USD,30228.1,1203.93,579,19,Cancelled,On-Time
10486,P896,LED TV,Apparel,Prime Wholesale, China Hub,07-10-2024,11-10-2024,20-10-2024,Air, north america,18,282.33,548.34,5081.94,860.89,275,14,Delayed,On-Time
10282,P878,Jacket,Electronics ,Orion Manufacturing,Germany Warehouse,10-07-2024,14-07-2024,28-07-2024,Express,EUROPE,457,256.33,$344.03,117142.81,541.84,865,8,Returned,On-Time
10287,P730,Frozen Pizza,Apparel,Orion Manufacturing,Brazil Hub,07-06-2024,13-07-2024,28-07-2024,Truck, north america,177,348.21,670.38 USD,61633.17,1374.63,-36,9,Cancelled,Late
10189,P508,Car Battery,Automotive,NextGen Supplies,Brazil Hub,01-23-2023,28-01-2023,07-02-2023,Sea,Asia,234,336.47,438.62 USD,78733.98,893.14,457,4,Cancelled,On-Time
10118,P633,Brake Pads,Electronics,Global Tech Ltd, China Hub,25-11-2023,26-11-2023,07-12-2023,Express,Europe,462,482.47,606.65,222901.14,1551.42,339,8,Returned,Late
10256,P616,LED TV,electronics,Vertex Distributors, China Hub,02-19-2023,22-02-2023,08-03-2023,Sea, north america,94,126.8,167.88,11919.2,505.57,927,1,Shipped,Late
10026,P290,Office Chair,Automotive,Global Tech Ltd,USA Warehouse,07-04-2024,14-04-2024,23-04-2024,Air,Europe,326,5.5,10.63,1793,185.73,485,-2,Delayed,Late
10162,P578,Jacket,electronics,Alpha Traders,USA Warehouse,23-08-2023,30-08-2023,13-09-2023,Sea,Asia,449,171.47,191.83,76990.03,1185.29,627,20,Cancelled,Late
10269,P202,Car Battery,Food,Global Tech Ltd,China Hub,22-07-2024,26-07-2024,06-08-2024,Air,North America,216,442.32,700.43,95541.12,1484.94,620,14,Delayed,On-Time
10408,P156,Brake Pads,Automotive ,Prime Wholesale,India DC,02-16-2024,18-02-2024,27-02-2024,Air,North America,387,304.8,419.12 USD,117957.6,80.88,877,11,Delayed,On-Time
10261,P663,Jacket,Electronics,NextGen Supplies, China Hub,27-09-2023,04-10-2023,14-10-2023,Sea,South America,438,362.05,665.77,158577.9,582.95,797,3,Shipped,On-Time
10408,P125,Smartphone,Automotive ,Delta Exporters,China Hub,29-07-2024,03-08-2024,09-08-2024,Truck, north america,129,308.52,510.73,39799.08,117.18,6,-1,Delayed,Late
10132,P369,Headphones,electronics,Prime Wholesale,USA Warehouse,02-10-2023,13-02-2023,27-02-2023,Express,EUROPE,488,483.76,873.04 USD,236074.88,883.6,-42,9,Shipped,Late
10101,P346,Smartphone,Electronics ,NextGen Supplies,Brazil Hub,12-08-2024,13-08-2024,20-08-2024,Express, north america,292,210.21,$259.47,61381.32,657.73,141,12,Returned,On-Time
10096,P141,Laptop,Electronics ,NextGen Supplies,USA Warehouse,15-10-2023,17-10-2023,19-10-2023,Truck,North America,150,380.81,564.04,57121.5,1416.34,14,-3,Cancelled,On-Time
10379,P971,Car Battery,Electronics ,NextGen Supplies,USA warehouse,24-02-2024,25-02-2024,29-02-2024,Sea, north america,461,266.6,340.29,122902.6,935.43,687,15,Delayed,On-Time
10316,P752,Office Chair,Automotive ,Global Tech Ltd,India DC,25-05-2024,29-05-2024,05-06-2024,Truck,North America,43,263.69,$342.67,11338.67,1721.84,504,12,Returned,On-Time
10070,P324,Laptop,electronics,Delta Exporters,USA warehouse,10-18-2024,22-10-2024,04-11-2024,Sea,North America,312,10.47,19.8,3266.64,1995.65,717,2,Cancelled,On-Time
10026,P123,Tablet,Apparel,Prime Wholesale,Germany Warehouse,28-02-2024,06-03-2024,15-03-2024,Air,EUROPE,151,127.79,230.32 USD,19296.29,642.24,822,2,Delayed,On-Time
10094,P249,Smartphone,Electronics ,Alpha Traders,China Hub,14-02-2024,18-02-2024,23-02-2024,Air,EUROPE,339,110.84,127.93,37574.76,472.39,720,16,Delayed,On-Time
10027,P538,T-shirt,Apparel,Vertex Distributors,Brazil Hub,08-05-2023,09-05-2023,15-05-2023,Sea,South America,115,127.11,201.04,14617.65,420.46,994,9,Delayed,Late
10349,P771,Chocolate,apparel,Prime Wholesale,India DC,11-01-2023,18-01-2023,21-01-2023,Sea,North America,219,118.65,204.75 USD,25984.35,18.36,334,12,Shipped,On-Time
10283,P265,Office Chair,Automotive ,Global Tech Ltd,USA warehouse,14-09-2024,20-09-2024,01-10-2024,Sea,EUROPE,228,87.08,169.73,19854.24,205.11,145,12,Cancelled,Late
10034,P411,Smartphone,Furniture,Prime Wholesale,India DC,24-07-2024,,,Truck, north america,84,50.95,$62.11,4279.8,1594.1,681,13,Delayed,Late
10299,P543,Smartphone,Automotive,Global Tech Ltd,India DC,23-10-2023,,,Air,South America,62,419.48,758.48,26007.76,519.46,943,11,Returned,On-Time
10432,P488,Brake Pads,Automotive ,Alpha Traders, China Hub,21-04-2023,24-04-2023,09-05-2023,Express,North America,125,362.8,$646.94,45350,51.76,296,19,Cancelled,Late
10369,P781,Frozen Pizza,electronics,Orion Manufacturing,USA Warehouse,13-02-2024,14-02-2024,28-02-2024,Truck,EUROPE,241,291.96,473.92,70362.36,222.84,792,11,Delayed,Late
10014,P847,LED TV,electronics,Prime Wholesale,Germany Warehouse,30-04-2023,05-05-2023,15-05-2023,Sea,South America,94,316.6,$439.71,29760.4,478.54,997,11,Cancelled,On-Time
10009,P221,Sneakers,Electronics,NextGen Supplies,China Hub,29-07-2023,31-07-2023,10-08-2023,Air,South America,488,473.47,807.28,231053.36,1308.03,851,1,Cancelled,On-Time
10109,P216,Jacket,electronics,NextGen Supplies,China Hub,06-08-2024,10-08-2024,15-08-2024,Sea,Europe,400,104.07,159.96,41628,1495.38,608,8,Cancelled,Late
10081,P645,Office Chair,Electronics ,Alpha Traders, China Hub,15-12-2023,21-12-2023,01-01-2024,Truck,South America,127,155.66,271.84,19768.82,683.5,761,20,Returned,On-Time
10483,P182,LED TV,Electronics,NextGen Supplies,Germany Warehouse,11-08-2024,15-11-2024,24-11-2024,Express,Asia,460,431.28,579.13 USD,198388.8,664.59,612,13,Shipped,On-Time
10364,P780,Brake Pads,Apparel,Global Tech Ltd,China Hub,01-17-2024,23-01-2024,31-01-2024,Sea,Asia,495,393.58,$711.43,194822.1,852.74,642,6,Shipped,Late
10306,P741,Chocolate,Apparel,Delta Exporters, China Hub,31-01-2023,04-02-2023,17-02-2023,Truck,EUROPE,473,319.66,$594.01,151199.18,1492.11,446,1,Delayed,On-Time
10216,P518,Smartphone,Apparel,NextGen Supplies,USA warehouse,16-08-2024,21-08-2024,04-09-2024,Express,North America,181,484.13,$897.22,87627.53,1189,804,15,Cancelled,Late
10415,P321,Laptop,Automotive ,Global Tech Ltd,Brazil Hub,05-03-2023,,,Truck,EUROPE,18,162.86,$190.66,2931.48,67.44,998,16,Delayed,On-Time
10488,P462,Chocolate,Electronics ,Global Tech Ltd,China Hub,08-17-2023,23-08-2023,28-08-2023,Sea,Asia,297,196.56,314.78,58378.32,1105.88,447,15,Returned,On-Time
10214,P384,Office Chair,apparel,Global Tech Ltd,USA warehouse,19-07-2024,23-07-2024,27-07-2024,Sea, north america,340,105.9,$145.24,36006,1062.16,631,15,Cancelled,Late
10187,P393,Dining Table,Automotive,Global Tech Ltd,Brazil Hub,04-20-2024,23-04-2024,27-04-2024,Express,North America,442,281.37,$429.37,124365.54,422.53,824,-2,Shipped,Late
10433,P805,Office Chair,Automotive ,Delta Exporters,Brazil Hub,16-11-2023,17-11-2023,21-11-2023,Truck, north america,77,326.68,547.65,25154.36,1179.07,918,6,Delayed,Late
10462,P250,T-shirt,Automotive ,NextGen Supplies,India DC,09-12-2023,13-12-2023,17-12-2023,Express, north america,154,138.64,231.5,21350.56,1205.51,22,15,Shipped,Late
10068,P173,Car Battery,Electronics ,Vertex Distributors,Germany Warehouse,01-01-2023,05-01-2023,13-01-2023,Air,Europe,472,32.85,46.79 USD,15505.2,569.4,653,-3,Shipped,On-Time
10248,P968,Car Battery,electronics,Prime Wholesale,Brazil Hub,28-06-2024,02-07-2024,05-07-2024,Truck,Europe,326,309.34,386.24 USD,100844.84,1982.64,-46,6,Cancelled,On-Time
10104,P510,Car Battery,Furniture,Vertex Distributors,Germany Warehouse,21-09-2023,27-09-2023,11-10-2023,Air,North America,327,243.04,468.79,79474.08,1023.85,670,9,Delayed,On-Time
10418,P590,Chocolate,apparel,NextGen Supplies,USA Warehouse,08-11-2023,,,Express,South America,48,306.19,466.56,14697.12,961.38,609,10,Cancelled,On-Time
10499,P977,Frozen Pizza,electronics,NextGen Supplies,Brazil Hub,03-17-2023,23-03-2023,31-03-2023,Air,North America,165,90.66,109.65,14958.9,1337.24,97,9,Returned,Late
10377,P329,Tablet,Apparel,Prime Wholesale,Germany Warehouse,09-17-2023,18-09-2023,27-09-2023,Truck,North America,133,224.55,375.7,29865.15,440.02,290,6,Shipped,Late
10425,P932,Smartphone,Food,Orion Manufacturing,Germany Warehouse,24-04-2024,30-04-2024,11-05-2024,Express,North America,418,170.39,286.16 USD,71223.02,1587.97,516,19,Returned,Late
10166,P328,Sofa,Food,Prime Wholesale,China Hub,09-09-2024,10-09-2024,23-09-2024,Air,Europe,112,461.95,$551.66,51738.4,745.66,903,20,Shipped,Late
10124,P212,Dining Table,electronics,Global Tech Ltd,Germany Warehouse,10-15-2024,18-10-2024,21-10-2024,Express,Asia,62,130.74,175.75,8105.88,1807.69,95,0,Shipped,On-Time
10011,P576,Jeans,Automotive,Alpha Traders,China Hub,12-24-2023,25-12-2023,30-12-2023,Truck,South America,448,211.19,253.11,94613.12,1933.4,728,15,Returned,Late
10062,P942,Tablet,Electronics ,Orion Manufacturing,China Hub,02-02-2024,04-02-2024,10-02-2024,Express, north america,86,302.85,592.46 USD,26045.1,1912.92,438,1,Cancelled,On-Time
10376,P922,Frozen Pizza,Automotive ,Alpha Traders,Germany Warehouse,22-09-2024,28-09-2024,04-10-2024,Sea, north america,275,373.38,639.03,102679.5,1364.48,37,2,Returned,On-Time
10406,P996,Brake Pads,Automotive,Delta Exporters, China Hub,06-21-2023,25-06-2023,10-07-2023,Sea,North America,119,83.35,$98.07,9918.65,557.76,103,0,Delayed,Late
10235,P418,Sofa,Apparel,Orion Manufacturing,Brazil Hub,11-16-2024,17-11-2024,25-11-2024,Express,South America,301,168.24,324.21 USD,50640.24,984.19,868,-1,Delayed,Late
10212,P891,Headphones,Electronics ,Delta Exporters,Brazil Hub,11-19-2024,20-11-2024,29-11-2024,Express,South America,169,164.99,308.61,27883.31,1908.36,426,13,Returned,On-Time
10425,P442,Engine Oil,apparel,Vertex Distributors, China Hub,24-01-2024,30-01-2024,12-02-2024,Express,EUROPE,134,263.23,397.13,35272.82,149.8,771,1,Returned,On-Time
10264,P757,Dining Table,Electronics,Global Tech Ltd,China Hub,01-08-2023,12-01-2023,19-01-2023,Truck,Asia,2,181.21,$356.24,362.42,215.63,-11,19,Returned,On-Time
10358,P549,Office Chair,Automotive ,Delta Exporters,Brazil Hub,19-03-2024,25-03-2024,29-03-2024,Sea,South America,20,118.1,152.52 USD,2362,15.25,52,7,Delayed,Late
10495,P262,LED TV,Electronics,Prime Wholesale,USA Warehouse,07-31-2023,07-08-2023,09-08-2023,Truck, north america,207,230.6,369.43,47734.2,4305.8,967,0,Returned,Late
10005,P359,Sneakers,Food,NextGen Supplies,USA warehouse,08-19-2024,22-08-2024,31-08-2024,Air,Asia,258,250.88,296.8,64727.04,1246.82,929,16,Delayed,Late
10493,P298,Sofa,Apparel,Vertex Distributors,India DC,01-02-2024,,,Sea,North America,231,156.46,$227.12,36142.26,1569,532,0,Returned,Late
10403,P243,Brake Pads,Automotive,Orion Manufacturing,Brazil Hub,24-08-2023,27-08-2023,03-09-2023,Air,EUROPE,20,378.68,520.71,7573.6,1965.11,962,-1,Returned,Late
10409,P290,Dining Table,Automotive,Vertex Distributors,USA Warehouse,12-23-2023,27-12-2023,06-01-2024,Air, north america,64,336.13,$556.73,21512.32,1698.59,921,0,Shipped,Late
10158,P641,Sofa,Furniture,NextGen Supplies,Germany Warehouse,24-08-2023,,,Air, north america,424,240.34,$452.45,101904.16,51.16,546,12,Shipped,On-Time
10039,P906,Frozen Pizza,Food,Global Tech Ltd,USA warehouse,11-07-2024,13-07-2024,16-07-2024,Truck,North America,389,127.19,240.99,49476.91,360.19,337,14,Returned,On-Time
10011,P277,Smartphone,Electronics,Prime Wholesale,India DC,17-08-2024,20-08-2024,24-08-2024,Express, north america,478,262.25,$481.28,125355.5,1329.07,309,4,Cancelled,On-Time
10077,P170,Laptop,Food,Vertex Distributors,China Hub,03-22-2024,26-03-2024,08-04-2024,Truck,North America,498,254.92,412.6,126950.16,1356.51,707,14,Shipped,Late
10364,P170,Sofa,apparel,Orion Manufacturing,Germany Warehouse,04-16-2024,23-04-2024,05-05-2024,Air,South America,214,340.72,561.35,72914.08,105.3,973,10,Delayed,On-Time
10496,P456,Jeans,Apparel,Orion Manufacturing, China Hub,21-04-2023,23-04-2023,05-05-2023,Sea,Europe,8,256.57,364.13 USD,2052.56,524.64,518,20,Cancelled,Late
10348,P363,Sneakers,apparel,Delta Exporters, China Hub,09-12-2024,18-09-2024,21-09-2024,Sea,North America,68,87.75,$138.07,5967,71.38,414,13,Cancelled,Late
10301,P789,LED TV,Automotive ,NextGen Supplies,Brazil Hub,01-03-2023,08-03-2023,20-03-2023,Air,South America,20,43.23,58.83,864.6,1028.67,26,10,Returned,Late
10101,P572,Engine Oil,Automotive,Global Tech Ltd,China Hub,16-10-2024,18-10-2024,20-10-2024,Truck,Europe,157,400.27,555.95,62842.39,1949.35,188,19,Delayed,On-Time
10386,P150,Brake Pads,Food,NextGen Supplies,Brazil Hub,01-05-2023,03-05-2023,15-05-2023,Air, north america,477,20.81,25.12,9926.37,1003.53,616,9,Cancelled,On-Time
10318,P997,Jacket,Automotive,Prime Wholesale,India DC,24-06-2024,26-06-2024,11-07-2024,Sea,EUROPE,397,391.94,671.83,155600.18,1775.99,690,4,Delayed,On-Time
10447,P844,Dining Table,apparel,Delta Exporters,Germany Warehouse,01-09-2023,08-09-2023,15-09-2023,Sea, north america,239,395.63,540.24 USD,94555.57,1407.1,45,1,Cancelled,Late
10054,P951,Frozen Pizza,Electronics ,NextGen Supplies,China Hub,13-03-2023,15-03-2023,20-03-2023,Truck,EUROPE,459,358.54,714.41 USD,164569.86,902.33,252,11,Cancelled,On-Time
10259,P446,Smartphone,Automotive ,Prime Wholesale,China Hub,12-27-2023,01-01-2024,05-01-2024,Express,South America,280,432.85,630.75 USD,121198,581.54,608,2,Shipped,Late
10162,P884,Frozen Pizza,Apparel,Global Tech Ltd,USA Warehouse,11-04-2023,18-04-2023,21-04-2023,Truck,Europe,438,256.4,$464.87,112303.2,173.52,386,0,Delayed,Late
10221,P748,Office Chair,Electronics,Prime Wholesale,Germany Warehouse,10-01-2023,02-10-2023,13-10-2023,Air,Asia,338,209.52,$232.68,70817.76,849.86,538,7,Shipped,Late
10016,P322,Engine Oil,Food,Alpha Traders,China Hub,11-11-2023,15-11-2023,26-11-2023,Truck,Asia,479,229.86,327.26,110102.94,1091.63,350,10,Returned,Late
10087,P111,Chocolate,Electronics,NextGen Supplies, China Hub,09-11-2023,10-11-2023,16-11-2023,Sea,EUROPE,50,477.08,$708.76,23854,1613.14,125,-1,Delayed,Late
10288,P848,Office Chair,Automotive ,Prime Wholesale, China Hub,24-09-2023,27-09-2023,30-09-2023,Express,North America,380,494.06,935.61,187742.8,97.92,40,12,Cancelled,On-Time
10123,P663,Jacket,Automotive,Global Tech Ltd,Brazil Hub,24-07-2024,27-07-2024,09-08-2024,Truck, north america,205,436.21,704.63 USD,89423.05,1158.91,528,11,Shipped,On-Time
10073,P734,Engine Oil,electronics,NextGen Supplies, China Hub,12-03-2023,14-03-2023,18-03-2023,Express, north america,340,7.73,10.5,2628.2,971.49,857,-3,Cancelled,Late
10013,P244,Office Chair,Furniture,Vertex Distributors,India DC,08-16-2024,19-08-2024,31-08-2024,Sea,Asia,449,29.51,51,13249.99,766.95,136,7,Cancelled,Late
10225,P819,Office Chair,Automotive ,Prime Wholesale,India DC,06-01-2024,02-06-2024,08-06-2024,Sea,Europe,393,457.69,760.36,179872.17,413.84,85,7,Shipped,Late
10210,P685,Engine Oil,Electronics,Alpha Traders,India DC,26-02-2024,04-03-2024,13-03-2024,Sea,South America,302,161.5,246.47,48773,1508.97,697,10,Delayed,On-Time
10124,P598,Jeans,electronics,Delta Exporters,USA Warehouse,11-21-2023,,,Sea,EUROPE,270,154.57,171.21 USD,41733.9,944.61,363,18,Cancelled,Late
10231,P507,T-shirt,apparel,Global Tech Ltd,USA warehouse,29-09-2024,06-10-2024,14-10-2024,Sea,EUROPE,259,275.49,323.51,71351.91,49.19,819,7,Delayed,Late
10211,P528,Frozen Pizza,Automotive ,Global Tech Ltd,India DC,16-09-2023,23-09-2023,03-10-2023,Truck,South America,349,156.65,$233.93,54670.85,587.91,256,14,Delayed,On-Time
10082,P539,Laptop,Apparel,Vertex Distributors,USA warehouse,03-05-2023,06-05-2023,12-05-2023,Express, north america,390,431.85,720.53,168421.5,852.26,-14,1,Cancelled,On-Time
10123,P242,Car Battery,electronics,Prime Wholesale, China Hub,11-06-2024,16-06-2024,25-06-2024,Air,North America,428,258.13,$507.72,110479.64,1823.34,93,0,Delayed,Late
10487,P584,Car Battery,Electronics,Alpha Traders,Brazil Hub,19-05-2024,23-05-2024,03-06-2024,Air,EUROPE,114,201.9,279.53,23016.6,685.5,621,17,Shipped,Late
10098,P584,Sofa,Apparel,NextGen Supplies,China Hub,11-13-2024,17-11-2024,25-11-2024,Express,South America,395,167.86,198.72 USD,66304.7,650.81,849,12,Cancelled,On-Time
10089,P216,Smartphone,apparel,Vertex Distributors,India DC,04-03-2023,07-03-2023,21-03-2023,Express,North America,474,403.85,709.52,191424.9,1837.3,991,11,Returned,Late
10182,P615,Office Chair,Automotive,NextGen Supplies, China Hub,23-08-2024,28-08-2024,01-09-2024,Truck,Asia,353,199.67,222.57,70483.51,1759.58,-43,7,Shipped,On-Time
